id,edad_1,edad_2,hijos,tipo,group
2250000,22,50,0,P,3
2251000,22,51,0,P,3
2252000,22,52,0,P,3
2253000,22,53,0,P,3
2254000,22,54,0,P,3
2255000,22,55,0,P,3
2256000,22,56,0,P,3
2257000,22,57,0,P,3
2258000,22,58,0,P,3
2259000,22,59,0,P,3
2260000,22,60,0,P,3
2261000,22,61,0,P,3
2262000,22,62,0,P,3
2263000,22,63,0,P,3
2264000,22,64,0,P,3
2300000,23,0,0,P,1
2323000,23,23,0,P,3
2324000,23,24,0,P,3
2325000,23,25,0,P,3
2326000,23,26,0,P,3
2327000,23,27,0,P,3
2328000,23,28,0,P,3
2329000,23,29,0,P,3
2330000,23,30,0,P,3
2331000,23,31,0,P,3
2332000,23,32,0,P,3
2333000,23,33,0,P,3
2334000,23,34,0,P,3
2335000,23,35,0,P,3
2336000,23,36,0,P,3
2337000,23,37,0,P,3
2338000,23,38,0,P,3
2339000,23,39,0,P,3
2340000,23,40,0,P,3
2341000,23,41,0,P,3
2342000,23,42,0,P,3
2343000,23,43,0,P,3
2344000,23,44,0,P,3
2345000,23,45,0,P,3
2346000,23,46,0,P,3
2347000,23,47,0,P,3
2348000,23,48,0,P,3
2349000,23,49,0,P,3
2350000,23,50,0,P,3
2351000,23,51,0,P,3
2352000,23,52,0,P,3
2353000,23,53,0,P,3
2354000,23,54,0,P,3
2355000,23,55,0,P,3
2356000,23,56,0,P,3
2357000,23,57,0,P,3
2358000,23,58,0,P,3
2359000,23,59,0,P,3
2360000,23,60,0,P,3
2361000,23,61,0,P,3
2362000,23,62,0,P,3
2363000,23,63,0,P,3
2364000,23,64,0,P,3
2400000,24,0,0,P,1
2424000,24,24,0,P,3
2425000,24,25,0,P,3
2426000,24,26,0,P,3
2427000,24,27,0,P,3
2428000,24,28,0,P,3
2429000,24,29,0,P,3
2430000,24,30,0,P,3
2431000,24,31,0,P,3
2432000,24,32,0,P,3
2433000,24,33,0,P,3
2434000,24,34,0,P,3
2435000,24,35,0,P,3
2436000,24,36,0,P,3
2437000,24,37,0,P,3
2438000,24,38,0,P,3
2439000,24,39,0,P,3
2440000,24,40,0,P,3
2441000,24,41,0,P,3
2442000,24,42,0,P,3
2443000,24,43,0,P,3
2444000,24,44,0,P,3
2445000,24,45,0,P,3
2446000,24,46,0,P,3
2447000,24,47,0,P,3
2448000,24,48,0,P,3
2449000,24,49,0,P,3
2450000,24,50,0,P,3
2451000,24,51,0,P,3
2452000,24,52,0,P,3
2453000,24,53,0,P,3
2454000,24,54,0,P,3
2455000,24,55,0,P,3
2456000,24,56,0,P,3
2457000,24,57,0,P,3
2458000,24,58,0,P,3
2459000,24,59,0,P,3
2460000,24,60,0,P,3
2461000,24,61,0,P,3
2462000,24,62,0,P,3
2463000,24,63,0,P,3
2464000,24,64,0,P,3
2500000,25,0,0,P,1
2525000,25,25,0,P,3
2526000,25,26,0,P,3
2527000,25,27,0,P,3
2528000,25,28,0,P,3
2529000,25,29,0,P,3
2530000,25,30,0,P,3
2531000,25,31,0,P,3
2532000,25,32,0,P,3
2533000,25,33,0,P,3
2534000,25,34,0,P,3
2535000,25,35,0,P,3
2536000,25,36,0,P,3
2537000,25,37,0,P,3
2538000,25,38,0,P,3
2539000,25,39,0,P,3
2540000,25,40,0,P,3
2541000,25,41,0,P,3
2542000,25,42,0,P,3
2543000,25,43,0,P,3
2544000,25,44,0,P,3
2545000,25,45,0,P,3
2546000,25,46,0,P,3
2547000,25,47,0,P,3
2548000,25,48,0,P,3
2549000,25,49,0,P,3
2550000,25,50,0,P,3
2551000,25,51,0,P,3
2552000,25,52,0,P,3
2553000,25,53,0,P,3
2554000,25,54,0,P,3
2555000,25,55,0,P,3
2556000,25,56,0,P,3
2557000,25,57,0,P,3
2558000,25,58,0,P,3
2559000,25,59,0,P,3
2560000,25,60,0,P,3
2561000,25,61,0,P,3
2562000,25,62,0,P,3
2563000,25,63,0,P,3
2564000,25,64,0,P,3
2600000,26,0,0,P,1
2626000,26,26,0,P,3
2627000,26,27,0,P,3
2628000,26,28,0,P,3
2629000,26,29,0,P,3
2630000,26,30,0,P,3
2631000,26,31,0,P,3
2632000,26,32,0,P,3
2633000,26,33,0,P,3
2634000,26,34,0,P,3
2635000,26,35,0,P,3
2636000,26,36,0,P,3
2637000,26,37,0,P,3
2638000,26,38,0,P,3
2639000,26,39,0,P,3
2640000,26,40,0,P,3
2641000,26,41,0,P,3
2642000,26,42,0,P,3
2643000,26,43,0,P,3
2644000,26,44,0,P,3
2645000,26,45,0,P,3
2646000,26,46,0,P,3
2647000,26,47,0,P,3
2648000,26,48,0,P,3
2649000,26,49,0,P,3
2650000,26,50,0,P,3
2651000,26,51,0,P,3
2652000,26,52,0,P,3
2653000,26,53,0,P,3
2654000,26,54,0,P,3
2655000,26,55,0,P,3
2656000,26,56,0,P,3
2657000,26,57,0,P,3
2658000,26,58,0,P,3
2659000,26,59,0,P,3
2660000,26,60,0,P,3
2661000,26,61,0,P,3
2662000,26,62,0,P,3
2663000,26,63,0,P,3
2664000,26,64,0,P,3
2700000,27,0,0,P,1
2727000,27,27,0,P,3
2728000,27,28,0,P,3
2729000,27,29,0,P,3
2730000,27,30,0,P,3
2731000,27,31,0,P,3
2732000,27,32,0,P,3
2733000,27,33,0,P,3
2734000,27,34,0,P,3
2735000,27,35,0,P,3
2736000,27,36,0,P,3
2737000,27,37,0,P,3
2738000,27,38,0,P,3
2739000,27,39,0,P,3
2740000,27,40,0,P,3
2741000,27,41,0,P,3
2742000,27,42,0,P,3
2743000,27,43,0,P,3
2744000,27,44,0,P,3
2745000,27,45,0,P,3
2746000,27,46,0,P,3
2747000,27,47,0,P,3
2748000,27,48,0,P,3
2749000,27,49,0,P,3
2750000,27,50,0,P,3
2751000,27,51,0,P,3
2752000,27,52,0,P,3
2753000,27,53,0,P,3
2754000,27,54,0,P,3
2755000,27,55,0,P,3
2756000,27,56,0,P,3
2757000,27,57,0,P,3
2758000,27,58,0,P,3
2759000,27,59,0,P,3
2760000,27,60,0,P,3
2761000,27,61,0,P,3
2762000,27,62,0,P,3
2763000,27,63,0,P,3
2764000,27,64,0,P,3
2800000,28,0,0,P,1
2828000,28,28,0,P,3
2829000,28,29,0,P,3
2830000,28,30,0,P,3
2831000,28,31,0,P,3
2832000,28,32,0,P,3
2833000,28,33,0,P,3
2834000,28,34,0,P,3
2835000,28,35,0,P,3
2836000,28,36,0,P,3
2837000,28,37,0,P,3
2838000,28,38,0,P,3
2839000,28,39,0,P,3
2840000,28,40,0,P,3
2841000,28,41,0,P,3
2842000,28,42,0,P,3
2843000,28,43,0,P,3
2844000,28,44,0,P,3
2845000,28,45,0,P,3
2846000,28,46,0,P,3
2847000,28,47,0,P,3
2848000,28,48,0,P,3
2849000,28,49,0,P,3
2850000,28,50,0,P,3
2851000,28,51,0,P,3
2852000,28,52,0,P,3
2853000,28,53,0,P,3
2854000,28,54,0,P,3
2855000,28,55,0,P,3
2856000,28,56,0,P,3
2857000,28,57,0,P,3
2858000,28,58,0,P,3
2859000,28,59,0,P,3
2860000,28,60,0,P,3
2861000,28,61,0,P,3
2862000,28,62,0,P,3
2863000,28,63,0,P,3
2864000,28,64,0,P,3
2900000,29,0,0,P,1
2929000,29,29,0,P,3
2930000,29,30,0,P,3
2931000,29,31,0,P,3
2932000,29,32,0,P,3
2933000,29,33,0,P,3
2934000,29,34,0,P,3
2935000,29,35,0,P,3
2936000,29,36,0,P,3
2937000,29,37,0,P,3
2938000,29,38,0,P,3
2939000,29,39,0,P,3
2940000,29,40,0,P,3
2941000,29,41,0,P,3
2942000,29,42,0,P,3
2943000,29,43,0,P,3
2944000,29,44,0,P,3
2945000,29,45,0,P,3
2946000,29,46,0,P,3
2947000,29,47,0,P,3
2948000,29,48,0,P,3
2949000,29,49,0,P,3
2950000,29,50,0,P,3
2951000,29,51,0,P,3
2952000,29,52,0,P,3
2953000,29,53,0,P,3
2954000,29,54,0,P,3
2955000,29,55,0,P,3
2956000,29,56,0,P,3
2957000,29,57,0,P,3
2958000,29,58,0,P,3
2959000,29,59,0,P,3
2960000,29,60,0,P,3
2961000,29,61,0,P,3
2962000,29,62,0,P,3
2963000,29,63,0,P,3
2964000,29,64,0,P,3
3000000,30,0,0,P,1
3030000,30,30,0,P,3
3031000,30,31,0,P,3
3032000,30,32,0,P,3
3033000,30,33,0,P,3
3034000,30,34,0,P,3
3035000,30,35,0,P,3
3036000,30,36,0,P,3
3037000,30,37,0,P,3
3038000,30,38,0,P,3
3039000,30,39,0,P,3
3040000,30,40,0,P,3
3041000,30,41,0,P,3
3042000,30,42,0,P,3
3043000,30,43,0,P,3
3044000,30,44,0,P,3
3045000,30,45,0,P,3
3046000,30,46,0,P,3
3047000,30,47,0,P,3
3048000,30,48,0,P,3
3049000,30,49,0,P,3
3050000,30,50,0,P,3
3051000,30,51,0,P,3
3052000,30,52,0,P,3
3053000,30,53,0,P,3
3054000,30,54,0,P,3
3055000,30,55,0,P,3
3056000,30,56,0,P,3
3057000,30,57,0,P,3
3058000,30,58,0,P,3
3059000,30,59,0,P,3
3060000,30,60,0,P,3
3061000,30,61,0,P,3
3062000,30,62,0,P,3
3063000,30,63,0,P,3
3064000,30,64,0,P,3
3100000,31,0,0,P,1
3131000,31,31,0,P,3
3132000,31,32,0,P,3
3133000,31,33,0,P,3
3134000,31,34,0,P,3
3135000,31,35,0,P,3
3136000,31,36,0,P,3
3137000,31,37,0,P,3
3138000,31,38,0,P,3
3139000,31,39,0,P,3
3140000,31,40,0,P,3
3141000,31,41,0,P,3
3142000,31,42,0,P,3
3143000,31,43,0,P,3
3144000,31,44,0,P,3
3145000,31,45,0,P,3
3146000,31,46,0,P,3
3147000,31,47,0,P,3
3148000,31,48,0,P,3
3149000,31,49,0,P,3
3150000,31,50,0,P,3
3151000,31,51,0,P,3
3152000,31,52,0,P,3
3153000,31,53,0,P,3
3154000,31,54,0,P,3
3155000,31,55,0,P,3
3156000,31,56,0,P,3
3157000,31,57,0,P,3
3158000,31,58,0,P,3
3159000,31,59,0,P,3
3160000,31,60,0,P,3
3161000,31,61,0,P,3
3162000,31,62,0,P,3
3163000,31,63,0,P,3
3164000,31,64,0,P,3
3200000,32,0,0,P,1
3232000,32,32,0,P,3
3233000,32,33,0,P,3
3234000,32,34,0,P,3
3235000,32,35,0,P,3
3236000,32,36,0,P,3
3237000,32,37,0,P,3
3238000,32,38,0,P,3
3239000,32,39,0,P,3
3240000,32,40,0,P,3
3241000,32,41,0,P,3
3242000,32,42,0,P,3
3243000,32,43,0,P,3
3244000,32,44,0,P,3
3245000,32,45,0,P,3
3246000,32,46,0,P,3
3247000,32,47,0,P,3
3248000,32,48,0,P,3
3249000,32,49,0,P,3
3250000,32,50,0,P,3
3251000,32,51,0,P,3
3252000,32,52,0,P,3
3253000,32,53,0,P,3
3254000,32,54,0,P,3
3255000,32,55,0,P,3
3256000,32,56,0,P,3
3257000,32,57,0,P,3
3258000,32,58,0,P,3
3259000,32,59,0,P,3
3260000,32,60,0,P,3
3261000,32,61,0,P,3
3262000,32,62,0,P,3
3263000,32,63,0,P,3
3264000,32,64,0,P,3
3300000,33,0,0,P,1
3333000,33,33,0,P,3
3334000,33,34,0,P,3
3335000,33,35,0,P,3
3336000,33,36,0,P,3
3337000,33,37,0,P,3
3338000,33,38,0,P,3
3339000,33,39,0,P,3
3340000,33,40,0,P,3
3341000,33,41,0,P,3
3342000,33,42,0,P,3
3343000,33,43,0,P,3
3344000,33,44,0,P,3
3345000,33,45,0,P,3
3346000,33,46,0,P,3
3347000,33,47,0,P,3
3348000,33,48,0,P,3
3349000,33,49,0,P,3
3350000,33,50,0,P,3
3351000,33,51,0,P,3
3352000,33,52,0,P,3
3353000,33,53,0,P,3
3354000,33,54,0,P,3
3355000,33,55,0,P,3
3356000,33,56,0,P,3
3357000,33,57,0,P,3
3358000,33,58,0,P,3
3359000,33,59,0,P,3
3360000,33,60,0,P,3
3361000,33,61,0,P,3
3362000,33,62,0,P,3
3363000,33,63,0,P,3
3364000,33,64,0,P,3
3400000,34,0,0,P,1
3434000,34,34,0,P,3
3435000,34,35,0,P,3
3436000,34,36,0,P,3
3437000,34,37,0,P,3
3438000,34,38,0,P,3
3439000,34,39,0,P,3
3440000,34,40,0,P,3
3441000,34,41,0,P,3
3442000,34,42,0,P,3
3443000,34,43,0,P,3
3444000,34,44,0,P,3
3445000,34,45,0,P,3
3446000,34,46,0,P,3
3447000,34,47,0,P,3
3448000,34,48,0,P,3
3449000,34,49,0,P,3
3450000,34,50,0,P,3
3451000,34,51,0,P,3
3452000,34,52,0,P,3
3453000,34,53,0,P,3
3454000,34,54,0,P,3
3455000,34,55,0,P,3
3456000,34,56,0,P,3
3457000,34,57,0,P,3
3458000,34,58,0,P,3
3459000,34,59,0,P,3
3460000,34,60,0,P,3
3461000,34,61,0,P,3
3462000,34,62,0,P,3
3463000,34,63,0,P,3
3464000,34,64,0,P,3
3500000,35,0,0,P,1
3535000,35,35,0,P,3
3536000,35,36,0,P,3
3537000,35,37,0,P,3
3538000,35,38,0,P,3
3539000,35,39,0,P,3
3540000,35,40,0,P,3
3541000,35,41,0,P,3
3542000,35,42,0,P,3
3543000,35,43,0,P,3
3544000,35,44,0,P,3
3545000,35,45,0,P,3
3546000,35,46,0,P,3
3547000,35,47,0,P,3
3548000,35,48,0,P,3
3549000,35,49,0,P,3
3550000,35,50,0,P,3
3551000,35,51,0,P,3
3552000,35,52,0,P,3
3553000,35,53,0,P,3
3554000,35,54,0,P,3
3555000,35,55,0,P,3
3556000,35,56,0,P,3
3557000,35,57,0,P,3
3558000,35,58,0,P,3
3559000,35,59,0,P,3
3560000,35,60,0,P,3
3561000,35,61,0,P,3
3562000,35,62,0,P,3
3563000,35,63,0,P,3
3564000,35,64,0,P,3
3600000,36,0,0,P,1
3636000,36,36,0,P,3
3637000,36,37,0,P,3
3638000,36,38,0,P,3
3639000,36,39,0,P,3
3640000,36,40,0,P,3
3641000,36,41,0,P,3
3642000,36,42,0,P,3
3643000,36,43,0,P,3
3644000,36,44,0,P,3
3645000,36,45,0,P,3
3646000,36,46,0,P,3
3647000,36,47,0,P,3
3648000,36,48,0,P,3
3649000,36,49,0,P,3
3650000,36,50,0,P,3
3651000,36,51,0,P,3
3652000,36,52,0,P,3
3653000,36,53,0,P,3
3654000,36,54,0,P,3
3655000,36,55,0,P,3
3656000,36,56,0,P,3
3657000,36,57,0,P,3
3658000,36,58,0,P,3
3659000,36,59,0,P,3
3660000,36,60,0,P,3
3661000,36,61,0,P,3
3662000,36,62,0,P,3
3663000,36,63,0,P,3
3664000,36,64,0,P,3
3700000,37,0,0,P,1
3737000,37,37,0,P,3
3738000,37,38,0,P,3
3739000,37,39,0,P,3
3740000,37,40,0,P,3
3741000,37,41,0,P,3
3742000,37,42,0,P,3
3743000,37,43,0,P,3
3744000,37,44,0,P,3
3745000,37,45,0,P,3
3746000,37,46,0,P,3
3747000,37,47,0,P,3
3748000,37,48,0,P,3
3749000,37,49,0,P,3
3750000,37,50,0,P,3
3751000,37,51,0,P,3
3752000,37,52,0,P,3
3753000,37,53,0,P,3
3754000,37,54,0,P,3
3755000,37,55,0,P,3
3756000,37,56,0,P,3
3757000,37,57,0,P,3
3758000,37,58,0,P,3
3759000,37,59,0,P,3
3760000,37,60,0,P,3
3761000,37,61,0,P,3
3762000,37,62,0,P,3
3763000,37,63,0,P,3
3764000,37,64,0,P,3
3800000,38,0,0,P,1
3838000,38,38,0,P,3
3839000,38,39,0,P,3
3840000,38,40,0,P,3
3841000,38,41,0,P,3
3842000,38,42,0,P,3
3843000,38,43,0,P,3
3844000,38,44,0,P,3
3845000,38,45,0,P,3
3846000,38,46,0,P,3
3847000,38,47,0,P,3
3848000,38,48,0,P,3
3849000,38,49,0,P,3
3850000,38,50,0,P,3
3851000,38,51,0,P,3
3852000,38,52,0,P,3
3853000,38,53,0,P,3
3854000,38,54,0,P,3
3855000,38,55,0,P,3
3856000,38,56,0,P,3
3857000,38,57,0,P,3
3858000,38,58,0,P,3
3859000,38,59,0,P,3
3860000,38,60,0,P,3
3861000,38,61,0,P,3
3862000,38,62,0,P,3
3863000,38,63,0,P,3
3864000,38,64,0,P,3
3900000,39,0,0,P,1
3939000,39,39,0,P,3
3940000,39,40,0,P,3
3941000,39,41,0,P,3
3942000,39,42,0,P,3
3943000,39,43,0,P,3
3944000,39,44,0,P,3
3945000,39,45,0,P,3
3946000,39,46,0,P,3
3947000,39,47,0,P,3
3948000,39,48,0,P,3
3949000,39,49,0,P,3
3950000,39,50,0,P,3
3951000,39,51,0,P,3
3952000,39,52,0,P,3
3953000,39,53,0,P,3
3954000,39,54,0,P,3
3955000,39,55,0,P,3
3956000,39,56,0,P,3
3957000,39,57,0,P,3
3958000,39,58,0,P,3
3959000,39,59,0,P,3
3960000,39,60,0,P,3
3961000,39,61,0,P,3
3962000,39,62,0,P,3
3963000,39,63,0,P,3
3964000,39,64,0,P,3
4000000,40,0,0,P,1
4040000,40,40,0,P,3
4041000,40,41,0,P,3
4042000,40,42,0,P,3
4043000,40,43,0,P,3
4044000,40,44,0,P,3
4045000,40,45,0,P,3
4046000,40,46,0,P,3
4047000,40,47,0,P,3
4048000,40,48,0,P,3
4049000,40,49,0,P,3
4050000,40,50,0,P,3
4051000,40,51,0,P,3
4052000,40,52,0,P,3
4053000,40,53,0,P,3
4054000,40,54,0,P,3
4055000,40,55,0,P,3
4056000,40,56,0,P,3
4057000,40,57,0,P,3
4058000,40,58,0,P,3
4059000,40,59,0,P,3
4060000,40,60,0,P,3
4061000,40,61,0,P,3
4062000,40,62,0,P,3
4063000,40,63,0,P,3
4064000,40,64,0,P,3
4100000,41,0,0,P,1
4141000,41,41,0,P,3
4142000,41,42,0,P,3
4143000,41,43,0,P,3
4144000,41,44,0,P,3
4145000,41,45,0,P,3
4146000,41,46,0,P,3
4147000,41,47,0,P,3
4148000,41,48,0,P,3
4149000,41,49,0,P,3
4150000,41,50,0,P,3
4151000,41,51,0,P,3
4152000,41,52,0,P,3
4153000,41,53,0,P,3
4154000,41,54,0,P,3
4155000,41,55,0,P,3
4156000,41,56,0,P,3
4157000,41,57,0,P,3
4158000,41,58,0,P,3
4159000,41,59,0,P,3
4160000,41,60,0,P,3
4161000,41,61,0,P,3
4162000,41,62,0,P,3
4163000,41,63,0,P,3
4164000,41,64,0,P,3
4200000,42,0,0,P,1
4242000,42,42,0,P,3
4243000,42,43,0,P,3
4244000,42,44,0,P,3
4245000,42,45,0,P,3
4246000,42,46,0,P,3
4247000,42,47,0,P,3
4248000,42,48,0,P,3
4249000,42,49,0,P,3
4250000,42,50,0,P,3
4251000,42,51,0,P,3
4252000,42,52,0,P,3
4253000,42,53,0,P,3
4254000,42,54,0,P,3
4255000,42,55,0,P,3
4256000,42,56,0,P,3
4257000,42,57,0,P,3
4258000,42,58,0,P,3
4259000,42,59,0,P,3
4260000,42,60,0,P,3
4261000,42,61,0,P,3
4262000,42,62,0,P,3
4263000,42,63,0,P,3
4264000,42,64,0,P,3
4300000,43,0,0,P,1
4343000,43,43,0,P,3
4344000,43,44,0,P,3
4345000,43,45,0,P,3
4346000,43,46,0,P,3
4347000,43,47,0,P,3
4348000,43,48,0,P,3
4349000,43,49,0,P,3
4350000,43,50,0,P,3
4351000,43,51,0,P,3
4352000,43,52,0,P,3
4353000,43,53,0,P,3
4354000,43,54,0,P,3
4355000,43,55,0,P,3
4356000,43,56,0,P,3
4357000,43,57,0,P,3
4358000,43,58,0,P,3
4359000,43,59,0,P,3
4360000,43,60,0,P,3
4361000,43,61,0,P,3
4362000,43,62,0,P,3
4363000,43,63,0,P,3
4364000,43,64,0,P,3
4400000,44,0,0,P,1
4444000,44,44,0,P,3
4445000,44,45,0,P,3
4446000,44,46,0,P,3
4447000,44,47,0,P,3
4448000,44,48,0,P,3
4449000,44,49,0,P,3
4450000,44,50,0,P,3
4451000,44,51,0,P,3
4452000,44,52,0,P,3
4453000,44,53,0,P,3
4454000,44,54,0,P,3
4455000,44,55,0,P,3
4456000,44,56,0,P,3
4457000,44,57,0,P,3
4458000,44,58,0,P,3
4459000,44,59,0,P,3
4460000,44,60,0,P,3
4461000,44,61,0,P,3
4462000,44,62,0,P,3
4463000,44,63,0,P,3
4464000,44,64,0,P,3
4500000,45,0,0,P,1
4545000,45,45,0,P,3
4546000,45,46,0,P,3
4547000,45,47,0,P,3
4548000,45,48,0,P,3
4549000,45,49,0,P,3
4550000,45,50,0,P,3
4551000,45,51,0,P,3
4552000,45,52,0,P,3
4553000,45,53,0,P,3
4554000,45,54,0,P,3
4555000,45,55,0,P,3
4556000,45,56,0,P,3
4557000,45,57,0,P,3
4558000,45,58,0,P,3
4559000,45,59,0,P,3
4560000,45,60,0,P,3
4561000,45,61,0,P,3
4562000,45,62,0,P,3
4563000,45,63,0,P,3
4564000,45,64,0,P,3
4600000,46,0,0,P,1
4646000,46,46,0,P,3
4647000,46,47,0,P,3
4648000,46,48,0,P,3
4649000,46,49,0,P,3
4650000,46,50,0,P,3
4651000,46,51,0,P,3
4652000,46,52,0,P,3
4653000,46,53,0,P,3
4654000,46,54,0,P,3
4655000,46,55,0,P,3
4656000,46,56,0,P,3
4657000,46,57,0,P,3
4658000,46,58,0,P,3
4659000,46,59,0,P,3
4660000,46,60,0,P,3
4661000,46,61,0,P,3
4662000,46,62,0,P,3
4663000,46,63,0,P,3
4664000,46,64,0,P,3
4700000,47,0,0,P,1
4747000,47,47,0,P,3
4748000,47,48,0,P,3
4749000,47,49,0,P,3
4750000,47,50,0,P,3
4751000,47,51,0,P,3
4752000,47,52,0,P,3
4753000,47,53,0,P,3
4754000,47,54,0,P,3
